#
# Optical constants of amorphous carbon ACH2
# from Zubko et al. (1996)
# extended to the hard X ray region by V.Z.
#
# wavelength         n - 1             k
#    um
#
1.02568615e+03  1.51878573e+01  5.53670467e+00
1.03020508e+03  1.52034199e+01  5.52960286e+00
1.03474391e+03  1.52189207e+01  5.52251016e+00
1.03930275e+03  1.52343641e+01  5.51542655e+00
1.04388167e+03  1.52497541e+01  5.50835203e+00
1.04848076e+03  1.52650939e+01  5.50128658e+00
1.05310012e+03  1.52803864e+01  5.49423020e+00
1.05773983e+03  1.52956340e+01  5.48718287e+00
1.06239998e+03  1.53108388e+01  5.48014458e+00
1.06708066e+03  1.53260027e+01  5.47311531e+00
1.07178196e+03  1.53411273e+01  5.46609507e+00
1.07650398e+03  1.53562140e+01  5.45908382e+00
1.08124680e+03  1.53712642e+01  5.45208157e+00
1.08601052e+03  1.53862789e+01  5.44508830e+00
1.09079522e+03  1.54012592e+01  5.43810400e+00
1.09560100e+03  1.54162059e+01  5.43112866e+00
1.10042796e+03  1.54311200e+01  5.42416227e+00
1.10527619e+03  1.54460022e+01  5.41720481e+00
1.11014577e+03  1.54608530e+01  5.41025628e+00
1.11503681e+03  1.54756732e+01  5.40331666e+00
1.11994939e+03  1.54904634e+01  5.39638594e+00
1.12488362e+03  1.55052239e+01  5.38946411e+00
1.12983959e+03  1.55199554e+01  5.38255116e+00
1.13481740e+03  1.55346582e+01  5.37564708e+00
1.13981713e+03  1.55493328e+01  5.36875185e+00
1.14483890e+03  1.55639796e+01  5.36186547e+00
1.14988278e+03  1.55785988e+01  5.35498792e+00
1.15494889e+03  1.55931909e+01  5.34811919e+00
1.16003732e+03  1.56077561e+01  5.34125927e+00
1.16514817e+03  1.56222948e+01  5.33440815e+00
1.17028154e+03  1.56368071e+01  5.32756582e+00
1.17543752e+03  1.56512934e+01  5.32073227e+00
1.18061622e+03  1.56657539e+01  5.31390748e+00
1.18581773e+03  1.56801889e+01  5.30709144e+00
1.19104216e+03  1.56945985e+01  5.30028415e+00
1.19628961e+03  1.57089829e+01  5.29348559e+00
1.20156018e+03  1.57233424e+01  5.28669575e+00
1.20685397e+03  1.57376771e+01  5.27991461e+00
1.21217108e+03  1.57519872e+01  5.27314218e+00
1.21751161e+03  1.57662729e+01  5.26637843e+00
1.22287568e+03  1.57805343e+01  5.25962336e+00
1.22826338e+03  1.57947717e+01  5.25287696e+00
1.23367482e+03  1.58089851e+01  5.24613920e+00
1.23911009e+03  1.58231747e+01  5.23941009e+00
1.24456932e+03  1.58373407e+01  5.23268961e+00
1.25005259e+03  1.58514831e+01  5.22597775e+00
1.25556003e+03  1.58656022e+01  5.21927450e+00
1.26109173e+03  1.58796979e+01  5.21257985e+00
1.26664780e+03  1.58937706e+01  5.20589379e+00
1.27222834e+03  1.59078202e+01  5.19921630e+00
1.27783348e+03  1.59218468e+01  5.19254737e+00
1.28346331e+03  1.59358507e+01  5.18588700e+00
1.28911794e+03  1.59498319e+01  5.17923518e+00
1.29479749e+03  1.59637906e+01  5.17259188e+00
1.30050206e+03  1.59777267e+01  5.16595711e+00
1.30623176e+03  1.59916404e+01  5.15933085e+00
1.31198671e+03  1.60055319e+01  5.15271308e+00
1.31776701e+03  1.60194012e+01  5.14610381e+00
1.32357278e+03  1.60332484e+01  5.13950301e+00
1.32940412e+03  1.60470736e+01  5.13291068e+00
1.33526116e+03  1.60608768e+01  5.12632680e+00
1.34114400e+03  1.60746583e+01  5.11975137e+00
1.34705277e+03  1.60884180e+01  5.11318438e+00
1.35298756e+03  1.61021561e+01  5.10662581e+00
1.35894850e+03  1.61158726e+01  5.10007565e+00
1.36493570e+03  1.61295676e+01  5.09353389e+00
1.37094929e+03  1.61432411e+01  5.08700052e+00
1.37698936e+03  1.61568934e+01  5.08047553e+00
1.38305605e+03  1.61705244e+01  5.07395892e+00
1.38914947e+03  1.61841342e+01  5.06745066e+00
1.39526973e+03  1.61977229e+01  5.06095075e+00
1.40141695e+03  1.62112906e+01  5.05445917e+00
1.40759126e+03  1.62248374e+01  5.04797593e+00
1.41379277e+03  1.62383632e+01  5.04150100e+00
1.42002161e+03  1.62518682e+01  5.03503437e+00
1.42627789e+03  1.62653525e+01  5.02857604e+00
1.43256173e+03  1.62788161e+01  5.02212599e+00
1.43887325e+03  1.62922591e+01  5.01568422e+00
1.44521259e+03  1.63056815e+01  5.00925071e+00
1.45157985e+03  1.63190835e+01  5.00282545e+00
1.45797516e+03  1.63324650e+01  4.99640843e+00
1.46439866e+03  1.63458262e+01  4.98999964e+00
1.47085045e+03  1.63591671e+01  4.98359908e+00
1.47733066e+03  1.63724878e+01  4.97720672e+00
1.48383943e+03  1.63857883e+01  4.97082257e+00
1.49037687e+03  1.63990687e+01  4.96444660e+00
1.49694312e+03  1.64123291e+01  4.95807881e+00
1.50353830e+03  1.64255695e+01  4.95171919e+00
1.51016253e+03  1.64387899e+01  4.94536772e+00
1.51681594e+03  1.64519905e+01  4.93902440e+00
1.52349867e+03  1.64651713e+01  4.93268922e+00
1.53021085e+03  1.64783324e+01  4.92636217e+00
1.53695259e+03  1.64914737e+01  4.92004323e+00
1.54372404e+03  1.65045954e+01  4.91373239e+00
1.55052532e+03  1.65176975e+01  4.90742965e+00
1.55735656e+03  1.65307801e+01  4.90113500e+00
1.56421791e+03  1.65438432e+01  4.89484842e+00
1.57110948e+03  1.65568869e+01  4.88856990e+00
1.57803141e+03  1.65699113e+01  4.88229944e+00
1.58498384e+03  1.65829163e+01  4.87603701e+00
1.59196690e+03  1.65959021e+01  4.86978263e+00
1.59898073e+03  1.66088686e+01  4.86353626e+00
1.60602546e+03  1.66218160e+01  4.85729791e+00
1.61310123e+03  1.66347443e+01  4.85106755e+00
1.62020817e+03  1.66476535e+01  4.84484519e+00
1.62734642e+03  1.66605438e+01  4.83863081e+00
1.63451612e+03  1.66734151e+01  4.83242440e+00
1.64171741e+03  1.66862674e+01  4.82622596e+00
1.64895042e+03  1.66991009e+01  4.82003546e+00
1.65621531e+03  1.67119156e+01  4.81385290e+00
1.66351220e+03  1.67247116e+01  4.80767828e+00
1.67084124e+03  1.67374888e+01  4.80151157e+00
1.67820256e+03  1.67502474e+01  4.79535277e+00
1.68559633e+03  1.67629873e+01  4.78920188e+00
1.69302266e+03  1.67757087e+01  4.78305887e+00
1.70048172e+03  1.67884116e+01  4.77692374e+00
1.70797363e+03  1.68010960e+01  4.77079649e+00
1.71549856e+03  1.68137619e+01  4.76467709e+00
1.72305664e+03  1.68264095e+01  4.75856554e+00
1.73064801e+03  1.68390387e+01  4.75246183e+00
1.73827284e+03  1.68516496e+01  4.74636595e+00
1.74593125e+03  1.68642423e+01  4.74027788e+00
1.75362341e+03  1.68768168e+01  4.73419763e+00
1.76134946e+03  1.68893731e+01  4.72812518e+00
1.76910955e+03  1.69019113e+01  4.72206051e+00
1.77690382e+03  1.69144314e+01  4.71600362e+00
1.78473244e+03  1.69269334e+01  4.70995451e+00
1.79259554e+03  1.69394175e+01  4.70391315e+00
1.80049329e+03  1.69518836e+01  4.69787954e+00
1.80842584e+03  1.69643319e+01  4.69185367e+00
1.81639333e+03  1.69767622e+01  4.68583553e+00
1.82439593e+03  1.69891747e+01  4.67982511e+00
1.83243378e+03  1.70015695e+01  4.67382240e+00
1.84050705e+03  1.70139465e+01  4.66782738e+00
1.84861588e+03  1.70263058e+01  4.66184006e+00
1.85676044e+03  1.70386475e+01  4.65586042e+00
1.86494089e+03  1.70509715e+01  4.64988845e+00
1.87315737e+03  1.70632780e+01  4.64392413e+00
1.88141006e+03  1.70755669e+01  4.63796747e+00
1.88969911e+03  1.70878383e+01  4.63201845e+00
1.89802467e+03  1.71000922e+01  4.62607706e+00
1.90638691e+03  1.71123288e+01  4.62014329e+00
1.91478600e+03  1.71245479e+01  4.61421713e+00
1.92322209e+03  1.71367497e+01  4.60829857e+00
1.93169535e+03  1.71489342e+01  4.60238761e+00
1.94020594e+03  1.71611014e+01  4.59648422e+00
1.94875403e+03  1.71732514e+01  4.59058841e+00
1.95733977e+03  1.71853842e+01  4.58470016e+00
1.96596335e+03  1.71974999e+01  4.57881946e+00
1.97462491e+03  1.72095984e+01  4.57294631e+00
1.98332464e+03  1.72216799e+01  4.56708069e+00
1.99206270e+03  1.72337443e+01  4.56122259e+00
2.00083925e+03  1.72457917e+01  4.55537201e+00
2.00965447e+03  1.72578221e+01  4.54952893e+00
2.01850853e+03  1.72698356e+01  4.54369335e+00
2.02740160e+03  1.72818323e+01  4.53786525e+00
2.03633385e+03  1.72938120e+01  4.53204462e+00
2.04530545e+03  1.73057749e+01  4.52623147e+00
2.05431658e+03  1.73177210e+01  4.52042577e+00
2.06336741e+03  1.73296504e+01  4.51462751e+00
2.07245811e+03  1.73415631e+01  4.50883670e+00
2.08158887e+03  1.73534590e+01  4.50305331e+00
2.09075986e+03  1.73653384e+01  4.49727734e+00
2.09997125e+03  1.73772011e+01  4.49150878e+00
2.10922322e+03  1.73890472e+01  4.48574761e+00
2.11851595e+03  1.74008768e+01  4.47999384e+00
2.12784963e+03  1.74126898e+01  4.47424745e+00
2.13722443e+03  1.74244864e+01  4.46850843e+00
2.14664053e+03  1.74362665e+01  4.46277677e+00
2.15609812e+03  1.74480303e+01  4.45705246e+00
2.16559737e+03  1.74597776e+01  4.45133549e+00
2.17513848e+03  1.74715086e+01  4.44562586e+00
2.18472162e+03  1.74832233e+01  4.43992355e+00
2.19434699e+03  1.74949217e+01  4.43422856e+00
2.20401476e+03  1.75066039e+01  4.42854086e+00
2.21372512e+03  1.75182698e+01  4.42286047e+00
2.22347827e+03  1.75299196e+01  4.41718736e+00
2.23327438e+03  1.75415532e+01  4.41152153e+00
2.24311366e+03  1.75531707e+01  4.40586296e+00
2.25299628e+03  1.75647722e+01  4.40021166e+00
2.26292245e+03  1.75763575e+01  4.39456760e+00
2.27289235e+03  1.75879269e+01  4.38893078e+00
2.28290617e+03  1.75994802e+01  4.38330120e+00
2.29296411e+03  1.76110176e+01  4.37767883e+00
2.30306636e+03  1.76225391e+01  4.37206367e+00
2.31321313e+03  1.76340446e+01  4.36645572e+00
2.32340459e+03  1.76455343e+01  4.36085496e+00
2.33364096e+03  1.76570082e+01  4.35526139e+00
2.34392243e+03  1.76684663e+01  4.34967498e+00
2.35424919e+03  1.76799086e+01  4.34409575e+00
2.36462145e+03  1.76913351e+01  4.33852367e+00
2.37503941e+03  1.77027460e+01  4.33295874e+00
2.38550327e+03  1.77141411e+01  4.32740095e+00
2.39601323e+03  1.77255206e+01  4.32185028e+00
2.40656949e+03  1.77368845e+01  4.31630674e+00
2.41717227e+03  1.77482328e+01  4.31077030e+00
2.42782175e+03  1.77595655e+01  4.30524097e+00
2.43851816e+03  1.77708827e+01  4.29971873e+00
2.44926169e+03  1.77821843e+01  4.29420357e+00
2.46005255e+03  1.77934705e+01  4.28869549e+00
2.47089096e+03  1.78047413e+01  4.28319447e+00
2.48177711e+03  1.78159966e+01  4.27770051e+00
2.49271123e+03  1.78272366e+01  4.27221359e+00
2.50369352e+03  1.78384611e+01  4.26673371e+00
2.51472420e+03  1.78496704e+01  4.26126087e+00
2.52580348e+03  1.78608643e+01  4.25579504e+00
2.53693157e+03  1.78720430e+01  4.25033622e+00
2.54810868e+03  1.78832064e+01  4.24488440e+00
2.55933504e+03  1.78943547e+01  4.23943958e+00
2.57061086e+03  1.79054877e+01  4.23400174e+00
2.58193636e+03  1.79166055e+01  4.22857088e+00
2.59331176e+03  1.79277082e+01  4.22314698e+00
2.60473728e+03  1.79387958e+01  4.21773004e+00
2.61621313e+03  1.79498684e+01  4.21232005e+00
2.62773954e+03  1.79609259e+01  4.20691700e+00
2.63931673e+03  1.79719683e+01  4.20152087e+00
2.65094494e+03  1.79829958e+01  4.19613167e+00
2.66262437e+03  1.79940082e+01  4.19074938e+00
2.67435526e+03  1.80050058e+01  4.18537400e+00
2.68613783e+03  1.80159884e+01  4.18000551e+00
2.69797231e+03  1.80269561e+01  4.17464391e+00
2.70985894e+03  1.80379090e+01  4.16928918e+00
2.72179793e+03  1.80488470e+01  4.16394132e+00
2.73378952e+03  1.80597702e+01  4.15860032e+00
2.74583395e+03  1.80706787e+01  4.15326617e+00
2.75793144e+03  1.80815723e+01  4.14793887e+00
2.77008223e+03  1.80924513e+01  4.14261840e+00
2.78228655e+03  1.81033155e+01  4.13730475e+00
2.79454465e+03  1.81141651e+01  4.13199792e+00
2.80685674e+03  1.81250000e+01  4.12669789e+00
2.81922309e+03  1.81358202e+01  4.12140466e+00
2.83164391e+03  1.81466259e+01  4.11611822e+00
2.84411946e+03  1.81574170e+01  4.11083857e+00
2.85664997e+03  1.81681935e+01  4.10556568e+00
2.86923569e+03  1.81789555e+01  4.10029956e+00
2.88187686e+03  1.81897031e+01  4.09504019e+00
2.89457373e+03  1.82004361e+01  4.08978757e+00
2.90732653e+03  1.82111547e+01  4.08454169e+00
2.92013552e+03  1.82218588e+01  4.07930254e+00
2.93300094e+03  1.82325486e+01  4.07407010e+00
2.94592304e+03  1.82432240e+01  4.06884438e+00
2.95890208e+03  1.82538850e+01  4.06362536e+00
2.97193830e+03  1.82645317e+01  4.05841303e+00
2.98503195e+03  1.82751641e+01  4.05320739e+00
2.99818329e+03  1.82857822e+01  4.04800843e+00
3.01139257e+03  1.82963861e+01  4.04281614e+00
3.02466005e+03  1.83069758e+01  4.03763050e+00
3.03798598e+03  1.83175512e+01  4.03245152e+00
3.05137063e+03  1.83281125e+01  4.02727918e+00
3.06481424e+03  1.83386596e+01  4.02211348e+00
3.07831708e+03  1.83491925e+01  4.01695440e+00
3.09187941e+03  1.83597114e+01  4.01180194e+00
3.10550150e+03  1.83702162e+01  4.00665608e+00
3.11918360e+03  1.83807069e+01  4.00151683e+00
3.13292598e+03  1.83911836e+01  3.99638417e+00
3.14672890e+03  1.84016462e+01  3.99125809e+00
3.16059264e+03  1.84120949e+01  3.98613859e+00
3.17451746e+03  1.84225296e+01  3.98102566e+00
3.18850363e+03  1.84329504e+01  3.97591928e+00
3.20255142e+03  1.84433572e+01  3.97081945e+00
3.21666110e+03  1.84537502e+01  3.96572617e+00
3.23083294e+03  1.84641293e+01  3.96063942e+00
3.24506722e+03  1.84744945e+01  3.95555919e+00
3.25936421e+03  1.84848459e+01  3.95048548e+00
3.27372420e+03  1.84951835e+01  3.94541827e+00
3.28814745e+03  1.85055073e+01  3.94035757e+00
3.30263424e+03  1.85158173e+01  3.93530336e+00
3.31718486e+03  1.85261137e+01  3.93025563e+00
3.33179959e+03  1.85363963e+01  3.92521437e+00
3.34647870e+03  1.85466652e+01  3.92017959e+00
3.36122249e+03  1.85569204e+01  3.91515125e+00
3.37603124e+03  1.85671620e+01  3.91012937e+00
3.39090523e+03  1.85773900e+01  3.90511393e+00
3.40584475e+03  1.85876044e+01  3.90010493e+00
3.42085009e+03  1.85978052e+01  3.89510235e+00
3.43592154e+03  1.86079924e+01  3.89010618e+00
3.45105939e+03  1.86181661e+01  3.88511643e+00
3.46626394e+03  1.86283263e+01  3.88013307e+00
3.48153547e+03  1.86384730e+01  3.87515611e+00
3.49687429e+03  1.86486062e+01  3.87018553e+00
3.51228069e+03  1.86587260e+01  3.86522132e+00
3.52775496e+03  1.86688324e+01  3.86026348e+00
3.54329741e+03  1.86789253e+01  3.85531201e+00
3.55890833e+03  1.86890049e+01  3.85036688e+00
3.57458804e+03  1.86990711e+01  3.84542810e+00
3.59033682e+03  1.87091239e+01  3.84049565e+00
3.60615499e+03  1.87191635e+01  3.83556953e+00
3.62204285e+03  1.87291897e+01  3.83064972e+00
3.63800071e+03  1.87392027e+01  3.82573623e+00
3.65402887e+03  1.87492024e+01  3.82082904e+00
3.67012765e+03  1.87591889e+01  3.81592815e+00
3.68629736e+03  1.87691622e+01  3.81103354e+00
3.70253831e+03  1.87791223e+01  3.80614520e+00
3.71885081e+03  1.87890692e+01  3.80126314e+00
3.73523518e+03  1.87990030e+01  3.79638734e+00
3.75169174e+03  1.88089236e+01  3.79151780e+00
3.76822080e+03  1.88188312e+01  3.78665450e+00
3.78482269e+03  1.88287256e+01  3.78179744e+00
3.80149771e+03  1.88386070e+01  3.77694661e+00
3.81824621e+03  1.88484753e+01  3.77210200e+00
3.83506849e+03  1.88583306e+01  3.76726361e+00
3.85196489e+03  1.88681729e+01  3.76243142e+00
3.86893573e+03  1.88780023e+01  3.75760543e+00
3.88598134e+03  1.88878186e+01  3.75278563e+00
3.90310205e+03  1.88976220e+01  3.74797201e+00
3.92029819e+03  1.89074125e+01  3.74316456e+00
3.93757009e+03  1.89171901e+01  3.73836329e+00
3.95491808e+03  1.89269548e+01  3.73356817e+00
3.97234251e+03  1.89367067e+01  3.72877920e+00
3.98984371e+03  1.89464457e+01  3.72399637e+00
4.00742201e+03  1.89561719e+01  3.71921968e+00
4.02507776e+03  1.89658853e+01  3.71444912e+00
4.04281129e+03  1.89755859e+01  3.70968468e+00
4.06062295e+03  1.89852737e+01  3.70492634e+00
4.07851309e+03  1.89949488e+01  3.70017411e+00
4.09648205e+03  1.90046112e+01  3.69542798e+00
4.11453018e+03  1.90142608e+01  3.69068793e+00
4.13265782e+03  1.90238978e+01  3.68595397e+00
4.15086532e+03  1.90335222e+01  3.68122607e+00
4.16915305e+03  1.90431338e+01  3.67650424e+00
4.18752134e+03  1.90527329e+01  3.67178847e+00
4.20597056e+03  1.90623194e+01  3.66707874e+00
4.22450107e+03  1.90718932e+01  3.66237506e+00
4.24311322e+03  1.90814545e+01  3.65767741e+00
4.26180736e+03  1.90910033e+01  3.65298578e+00
4.28058387e+03  1.91005395e+01  3.64830018e+00
4.29944310e+03  1.91100632e+01  3.64362058e+00
4.31838543e+03  1.91195745e+01  3.63894699e+00
4.33741121e+03  1.91290732e+01  3.63427939e+00
4.35652081e+03  1.91385596e+01  3.62961777e+00
4.37571460e+03  1.91480334e+01  3.62496214e+00
4.39499296e+03  1.91574949e+01  3.62031248e+00
4.41435625e+03  1.91669440e+01  3.61566878e+00
4.43380485e+03  1.91763807e+01  3.61103104e+00
4.45333914e+03  1.91858050e+01  3.60639925e+00
4.47295949e+03  1.91952170e+01  3.60177340e+00
4.49266629e+03  1.92046167e+01  3.59715348e+00
4.51245991e+03  1.92140041e+01  3.59253949e+00
4.53234073e+03  1.92233792e+01  3.58793141e+00
4.55230914e+03  1.92327421e+01  3.58332925e+00
4.57236553e+03  1.92420927e+01  3.57873299e+00
4.59251029e+03  1.92514311e+01  3.57414263e+00
4.61274380e+03  1.92607572e+01  3.56955815e+00
4.63306645e+03  1.92700712e+01  3.56497955e+00
4.65347863e+03  1.92793731e+01  3.56040683e+00
4.67398075e+03  1.92886627e+01  3.55583997e+00
4.69457320e+03  1.92979403e+01  3.55127897e+00
4.71525637e+03  1.93072057e+01  3.54672382e+00
4.73603067e+03  1.93164590e+01  3.54217452e+00
4.75689649e+03  1.93257003e+01  3.53763104e+00
4.77785425e+03  1.93349294e+01  3.53309340e+00
4.79890433e+03  1.93441466e+01  3.52856158e+00
4.82004716e+03  1.93533517e+01  3.52403557e+00
4.84128314e+03  1.93625448e+01  3.51951536e+00
4.86261269e+03  1.93717260e+01  3.51500095e+00
4.88403620e+03  1.93808951e+01  3.51049234e+00
4.90555410e+03  1.93900523e+01  3.50598950e+00
4.92716680e+03  1.93991976e+01  3.50149245e+00
4.94887473e+03  1.94083310e+01  3.49700116e+00
4.97067829e+03  1.94174524e+01  3.49251563e+00
4.99257792e+03  1.94265620e+01  3.48803585e+00
5.01457403e+03  1.94356598e+01  3.48356182e+00
5.03666705e+03  1.94447456e+01  3.47909353e+00
5.05885740e+03  1.94538197e+01  3.47463097e+00
5.08114552e+03  1.94628819e+01  3.47017414e+00
5.10353184e+03  1.94719324e+01  3.46572302e+00
5.12601679e+03  1.94809711e+01  3.46127761e+00
5.14860080e+03  1.94899980e+01  3.45683790e+00
5.17128431e+03  1.94990132e+01  3.45240389e+00
5.19406775e+03  1.95080167e+01  3.44797557e+00
5.21695158e+03  1.95170084e+01  3.44355292e+00
5.23993623e+03  1.95259885e+01  3.43913595e+00
5.26302214e+03  1.95349569e+01  3.43472464e+00
5.28620976e+03  1.95439137e+01  3.43031900e+00
5.30949954e+03  1.95528588e+01  3.42591900e+00
5.33289193e+03  1.95617923e+01  3.42152465e+00
5.35638739e+03  1.95707142e+01  3.41713593e+00
5.37998635e+03  1.95796245e+01  3.41275284e+00
5.40368929e+03  1.95885233e+01  3.40837538e+00
5.42749666e+03  1.95974105e+01  3.40400353e+00
5.45140892e+03  1.96062862e+01  3.39963728e+00
5.47542653e+03  1.96151504e+01  3.39527664e+00
5.49954995e+03  1.96240030e+01  3.39092159e+00
5.52377966e+03  1.96328442e+01  3.38657213e+00
5.54811612e+03  1.96416739e+01  3.38222825e+00
5.57255980e+03  1.96504922e+01  3.37788994e+00
5.59711117e+03  1.96592991e+01  3.37355719e+00
5.62177071e+03  1.96680945e+01  3.36923000e+00
5.64653889e+03  1.96768786e+01  3.36490836e+00
5.67141620e+03  1.96856513e+01  3.36059226e+00
5.69640311e+03  1.96944126e+01  3.35628170e+00
5.72150011e+03  1.97031625e+01  3.35197667e+00
5.74670767e+03  1.97119012e+01  3.34767716e+00
5.77202630e+03  1.97206285e+01  3.34338317e+00
5.79745647e+03  1.97293445e+01  3.33909468e+00
5.82299869e+03  1.97380493e+01  3.33481170e+00
5.84865343e+03  1.97467428e+01  3.33053421e+00
5.87442121e+03  1.97554250e+01  3.32626220e+00
5.90030251e+03  1.97640960e+01  3.32199567e+00
5.92629784e+03  1.97727559e+01  3.31773462e+00
5.95240769e+03  1.97814045e+01  3.31347903e+00
5.97863258e+03  1.97900419e+01  3.30922891e+00
6.00497302e+03  1.97986682e+01  3.30498423e+00
6.03142950e+03  1.98072833e+01  3.30074500e+00
6.05800254e+03  1.98158873e+01  3.29651120e+00
6.08469266e+03  1.98244802e+01  3.29228284e+00
6.11150037e+03  1.98330620e+01  3.28805990e+00
6.13842618e+03  1.98416327e+01  3.28384237e+00
6.16547063e+03  1.98501924e+01  3.27963026e+00
6.19263422e+03  1.98587410e+01  3.27542354e+00
6.21991749e+03  1.98672785e+01  3.27122223e+00
6.24732097e+03  1.98758051e+01  3.26702630e+00
6.27484518e+03  1.98843206e+01  3.26283576e+00
6.30249065e+03  1.98928252e+01  3.25865059e+00
6.33025793e+03  1.99013188e+01  3.25447079e+00
6.35814753e+03  1.99098015e+01  3.25029635e+00
6.38616002e+03  1.99182732e+01  3.24612726e+00
6.41429592e+03  1.99267340e+01  3.24196352e+00
6.44255578e+03  1.99351839e+01  3.23780512e+00
6.47094015e+03  1.99436229e+01  3.23365206e+00
6.49944957e+03  1.99520511e+01  3.22950432e+00
6.52808460e+03  1.99604683e+01  3.22536191e+00
6.55684578e+03  1.99688748e+01  3.22122481e+00
6.58573368e+03  1.99772704e+01  3.21709301e+00
6.61474886e+03  1.99856553e+01  3.21296651e+00
6.64389187e+03  1.99940293e+01  3.20884531e+00
6.67316327e+03  2.00023925e+01  3.20472939e+00
6.70256364e+03  2.00107450e+01  3.20061875e+00
6.73209354e+03  2.00190868e+01  3.19651339e+00
6.76175354e+03  2.00274178e+01  3.19241329e+00
6.79154422e+03  2.00357381e+01  3.18831845e+00
6.82146615e+03  2.00440478e+01  3.18422886e+00
6.85151990e+03  2.00523467e+01  3.18014452e+00
6.88170607e+03  2.00606350e+01  3.17606541e+00
6.91202523e+03  2.00689126e+01  3.17199154e+00
6.94247797e+03  2.00771796e+01  3.16792290e+00
6.97306487e+03  2.00854360e+01  3.16385947e+00
7.00378653e+03  2.00936818e+01  3.15980126e+00
7.03464355e+03  2.01019170e+01  3.15574825e+00
7.06563652e+03  2.01101416e+01  3.15170044e+00
7.09676603e+03  2.01183556e+01  3.14765782e+00
7.12803269e+03  2.01265592e+01  3.14362038e+00
7.15943710e+03  2.01347522e+01  3.13958813e+00
